1eab6d25-b9e4-47ee-9a2e-a10bc93e6f5a.jpg,69.21616182146298
5e59e048-7f40-4f6e-b1ec-cf055361c9b5.jpg,67.60992722250461
14a35e24-37b0-478b-bf64-ad674edc09fa.jpg,67.02054883782353
846d200c-ff21-4014-b78a-ff191d409087.jpg,66.83819385799148
8db38c7e-720c-4540-8c52-fb4ce9cfe1a3.jpg,66.33123932222489
51e098d1-c0c5-4b64-857a-20ca66e0b45d.jpg,64.9987294888532
e687ae22-615d-49ce-86ab-a56ce97ab666.jpg,64.9987294888532
7dbff040-c272-4736-9679-60bebd16de73.jpg,64.47145011901335
4017d35a-bd8c-41fd-aec4-04e1b8c83c21.jpg,62.341763255438124
86c6c69c-bb86-4aa8-971d-c4b621a12105.jpg,62.00716222572317
4ac946c4-9b40-4228-b960-dbc8e4dc7ed5.jpg,61.22733362443858
b3ec5223-87f8-4b36-8db0-2e1dd3466796.jpg,61.21106999487009
acd80d62-f772-466e-ba0f-5f5356b1c4d5.jpg,60.7847229484119
d5c1247b-24d9-46a1-8c2f-9eb2c16f0782.jpg,60.54961411346111
d4086f61-0591-44b9-ada6-e6e037708669.jpg,59.22970801820766
a3312c81-2269-408e-8340-f2c14b89e1f7.jpg,57.923944027781396
c51a8a4c-8807-4be8-8f5e-c33fbc1b4f43.jpg,57.71181454554568
87f091ff-499c-44a7-a4cd-a3b332ae0804.jpg,57.4094606918984
388ca6f3-e269-420c-b13f-da17ea4c9d23.jpg,54.40971040476623
451852cb-4cff-470b-93af-877e3eb5124b.jpg,53.286387091230516
b499fc5d-ce0d-42e9-9431-542f8876d8ac.jpg,53.16752527106973
39e2683a-4f1e-4e70-8070-6a9754d7b5a2.jpg,51.78878291971509
3b1df98a-1a46-481b-ae2d-f355922038d2.jpg,51.57593232808454
3dfe79ce-938a-40fb-b879-e09497405895.jpg,51.21915457176354
a5bd9aad-2de2-4aca-9177-6b9fdb638f73.jpg,50.89369177472735
665f5c43-4046-477e-ada3-09c92a486212.jpg,50.37134730135469
34b2a156-6595-4745-b373-cf3035006a98.jpg,49.88341542240634
0a138641-2d8f-4b0e-b5b1-e9cd8f1a77fc.jpg,48.895014811900495
091e897f-6c4c-4cd6-b60e-12708926f2c1.jpg,48.47538975910536
40db6a04-9602-44f2-b471-c4819f678abd.jpg,47.580695746827814
d93300e3-e887-4fb7-9812-74b24243fbdb.jpg,47.576471508894656
